"TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num"
2,25.97,25.98,3,"A home was entered by the men.",NA,NA,4,"2479_1_third","1","passive_s",1,0,7
3,40.97,41,3,"The plum was tasted by a bear.","sense",4.4150360266,1,"2479_1_third","1","passive_s",1,1,7
4,53.69,53.71,2,"The barn barked at the driver.","nonsense",5.49616224691,1,"2479_1_third","1","active_ns",1,1,7
5,64.57,64.59,3,"A song was sung by the cowboy.","sense",4.88682520265,1,"2479_1_third","1","passive_s",1,1,7
6,75.24,75.26,4,"A chicken was asked by a bell.","nonsense",4.97528554969,1,"2479_1_third","1","passive_ns",1,1,7
7,86.91,86.94,1,"The actress watched a show.","sense",3.64872132847,1,"2479_1_third","1","active_s",1,1,7
8,103.03,103.04,2,"The key opened the carrot.","nonsense",3.30988522696,1,"2479_1_third","1","active_ns",1,1,7
8,103.03,103.04,2,"The key opened the carrot.","nonsense",4.46667599138,1,"2479_1_third","1","active_ns",0,0,7
9,118.89,118.92,4,"Pizza was used by a book.","nonsense",4.24373900592,1,"2479_1_third","1","passive_ns",1,1,7
10,128.92,128.93,1,"A raccoon scratched at the box.","sense",6.31502172343,1,"2479_1_third","1","active_s",1,1,7
11,141.14,141.16,3,"The car was chased by a dog.","sense",7.93254871374,1,"2479_1_third","1","passive_s",1,1,7
12,151.22,151.24,3,"A rope was pulled by the ape.","nonsense",4.66472428077,0,"2479_1_third","1","passive_s",1,0,7
13,161.68,161.7,4,"A horse was peeled by salt.","nonsense",4.79001212213,1,"2479_1_third","1","passive_ns",1,1,7
13,161.68,161.7,4,"A horse was peeled by salt.","nonsense",6.24482280668,1,"2479_1_third","1","passive_ns",0,0,7
14,172.84,172.86,2,"A boat raced in the library.","nonsense",3.91273329572,1,"2479_1_third","1","active_ns",1,1,7
14,172.84,172.86,2,"A boat raced in the library.","nonsense",4.39867944627,1,"2479_1_third","1","active_ns",0,0,7
15,183.02,183.03,3,"The movie was played by dad.","sense",5.5973014428,1,"2479_1_third","1","passive_s",1,1,7
16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",5.51507403667,1,"2479_1_third","1","passive_ns",1,1,7
16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",7.21187613299,1,"2479_1_third","1","passive_ns",0,0,7
17,212.76,212.78,2,"The sock listened to the pig.","nonsense",4.69763855502,1,"2479_1_third","1","active_ns",1,1,7
17,212.76,212.78,2,"The sock listened to the pig.","nonsense",5.99087600181,1,"2479_1_third","1","active_ns",0,0,7
18,223.41,223.43,1,"A clown let go of a balloon.","sense",6.29060756061,1,"2479_1_third","1","active_s",1,1,7
18,223.41,223.43,1,"A clown let go of a balloon.","sense",7.15412689833,1,"2479_1_third","1","active_s",0,0,7
19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",5.25827963719,1,"2479_1_third","1","passive_ns",1,1,7
19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",6.27535690748,1,"2479_1_third","1","passive_ns",0,0,7
20,248.04,248.05,1,"A falcon grabbed the egg.","sense",3.28431851336,1,"2479_1_third","1","active_s",1,1,7
20,248.04,248.05,1,"A falcon grabbed the egg.","sense",5.36855705541,1,"2479_1_third","1","active_s",0,0,7
21,258.46,258.47,3,"The test was read by a teacher.","sense",3.90663666953,1,"2479_1_third","1","passive_s",1,1,7
21,258.46,258.47,3,"The test was read by a teacher.","sense",4.89978932462,1,"2479_1_third","1","passive_s",0,0,7
22,274.9,274.92,1,"The mother carried a cake.","sense",2.67194817038,1,"2479_1_third","1","active_s",1,1,7
23,289.51,289.53,4,"A table was planted by a kid.","nonsense",3.95332900287,1,"2479_1_third","1","passive_ns",1,1,7
23,289.51,289.53,4,"A table was planted by a kid.","nonsense",4.58694429035,1,"2479_1_third","1","passive_ns",0,0,7
24,303.52,303.55,2,"The flag roared at a flower.","nonsense",4.59608883452,1,"2479_1_third","1","active_ns",1,1,7
25,319.75,319.77,1,"A girl kicked the ball.","sense",3.47384298442,1,"2479_1_third","1","active_s",1,1,7
25,319.75,319.77,1,"A girl kicked the ball.","sense",7.8100744871,1,"2479_1_third","1","active_s",0,0,7
26,329.89,329.9,1,"The baker stirred the spoon.","sense",4.99773203925,1,"2479_1_third","1","active_s",1,1,7
26,329.89,329.9,1,"The baker stirred the spoon.","sense",7.4350810065,1,"2479_1_third","1","active_s",0,0,7
27,343.4,343.42,4,"The door was eaten by a pot.","nonsense",2.95615131012,1,"2479_1_third","1","passive_ns",1,1,7
27,343.4,343.42,4,"The door was eaten by a pot.","nonsense",3.31381464676,1,"2479_1_third","1","passive_ns",0,0,7
27,343.4,343.42,4,"The door was eaten by a pot.","nonsense",6.72650013355,1,"2479_1_third","1","passive_ns",0,0,7
28,353.98,354,2,"A goat graded the mirror.","nonsense",5.13147415868,1,"2479_1_third","1","active_ns",1,1,7
28,353.98,354,2,"A goat graded the mirror.","nonsense",5.71686604175,1,"2479_1_third","1","active_ns",0,0,7
29,370.82,370.84,3,"Seed was pecked by a hen.","sense",6.77360694265,1,"2479_1_third","1","passive_s",1,1,7
29,370.82,370.84,3,"Seed was pecked by a hen.","sense",7.11893992196,1,"2479_1_third","1","passive_s",0,0,7
29,370.82,370.84,3,"Seed was pecked by a hen.","sense",7.5028574725,1,"2479_1_third","1","passive_s",0,0,7
30,382.44,382.45,4,"A king was chewed by a tree.","nonsense",5.47817502651,1,"2479_1_third","1","passive_ns",1,1,7
30,382.44,382.45,4,"A king was chewed by a tree.","nonsense",5.75858782698,1,"2479_1_third","1","passive_ns",0,0,7
30,382.44,382.45,4,"A king was chewed by a tree.","nonsense",6.02511114588,1,"2479_1_third","1","passive_ns",0,0,7
30,382.44,382.45,4,"A king was chewed by a tree.","nonsense",6.36817023772,1,"2479_1_third","1","passive_ns",0,0,7
31,392.48,392.49,2,"The banana lost the worm.","nonsense",5.1788508314,1,"2479_1_third","1","active_ns",1,1,7
31,392.48,392.49,2,"The banana lost the worm.","nonsense",5.49114665567,1,"2479_1_third","1","active_ns",0,0,7
31,392.48,392.49,2,"The banana lost the worm.","nonsense",6.16609849113,1,"2479_1_third","1","active_ns",0,0,7
31,392.48,392.49,2,"The banana lost the worm.","nonsense",7.40063882211,1,"2479_1_third","1","active_ns",0,0,7
0,0,0.04,4,"Pasta was waved by a fish.","nonsense",3.97040785362,1,"2479_1_third","2","passive_ns",1,1,7
0,0,0.04,4,"Pasta was waved by a fish.","nonsense",5.63775530363,1,"2479_1_third","2","passive_ns",0,0,7
1,10.89,10.91,2,"A joke hugged the dragon.","nonsense",3.68882827823,1,"2479_1_third","2","active_ns",1,1,7
2,21.08,21.1,3,"A phone was used by a doctor.","sense",2.67694361075,1,"2479_1_third","2","passive_s",1,1,7
3,36.88,36.9,2,"The ear dressed a student.","nonsense",4.07019852164,1,"2479_1_third","2","active_ns",1,1,7
3,36.88,36.9,2,"The ear dressed a student.","nonsense",7.40440703495,1,"2479_1_third","2","active_ns",0,0,7
4,50.82,50.84,1,"A fly entered the house.","sense",3.10396426895,1,"2479_1_third","2","active_s",1,1,7
4,50.82,50.84,1,"A fly entered the house.","sense",4.97719869707,1,"2479_1_third","2","active_s",0,0,7
5,61.13,61.16,4,"A cup was cut by the pillow.","nonsense",3.09286825124,1,"2479_1_third","2","passive_ns",1,1,7
5,61.13,61.16,4,"A cup was cut by the pillow.","nonsense",6.32982747694,1,"2479_1_third","2","passive_ns",0,0,7
6,75.94,75.96,3,"Pizza was cooked by the man.","sense",3.2569125389,1,"2479_1_third","2","passive_s",1,1,7
6,75.94,75.96,3,"Pizza was cooked by the man.","sense",7.15109676053,1,"2479_1_third","2","passive_s",0,0,7
7,87.72,87.74,3,"The show was seen by a child.","sense",4.00838750362,1,"2479_1_third","2","passive_s",1,1,7
7,87.72,87.74,3,"The show was seen by a child.","sense",5.89755455354,1,"2479_1_third","2","passive_s",0,0,7
8,99.72,99.73,4,"A chair was tasted by a frame.","nonsense",4.48049395711,1,"2479_1_third","2","passive_ns",1,1,7
8,99.72,99.73,4,"A chair was tasted by a frame.","nonsense",5.03343227016,1,"2479_1_third","2","passive_ns",0,0,7
9,111.38,111.4,4,"Bread was scratched by a tray.","nonsense",4.60122019449,1,"2479_1_third","2","passive_ns",1,1,7
9,111.38,111.4,4,"Bread was scratched by a tray.","nonsense",5.77585198672,1,"2479_1_third","2","passive_ns",0,0,7
9,111.38,111.4,4,"Bread was scratched by a tray.","nonsense",7.61875461297,1,"2479_1_third","2","passive_ns",0,0,7
10,122.22,122.23,1,"A mouse chewed on the cheese.","sense",3.4645901787,1,"2479_1_third","2","active_s",1,1,7
10,122.22,122.23,1,"A mouse chewed on the cheese.","sense",4.23195904395,1,"2479_1_third","2","active_s",0,0,7
11,134.13,134.15,2,"The couch sang to the duck.","nonsense",3.23403458364,1,"2479_1_third","2","active_ns",1,1,7
11,134.13,134.15,2,"The couch sang to the duck.","nonsense",6.77974308035,1,"2479_1_third","2","active_ns",0,0,7
12,146.54,146.56,2,"The iron borrowed a teacher.","nonsense",4.91363850444,1,"2479_1_third","2","active_ns",1,1,7
13,158.49,158.5,3,"A cat was saved by a king.","nonsense",4.96187336719,0,"2479_1_third","2","passive_s",1,0,7
13,158.49,158.5,3,"A cat was saved by a king.","nonsense",7.3323546332,0,"2479_1_third","2","passive_s",0,0,7
14,169.83,169.85,1,"The queen planted a flower.","sense",3.2865916106,1,"2479_1_third","2","active_s",1,1,7
14,169.83,169.85,1,"The queen planted a flower.","sense",5.66625337626,1,"2479_1_third","2","active_s",0,0,7
15,179.98,179.98,1,"The uncle put sugar in the tea.","sense",4.14877862016,1,"2479_1_third","2","active_s",1,1,7
15,179.98,179.98,1,"The uncle put sugar in the tea.","sense",7.15015836214,1,"2479_1_third","2","active_s",0,0,7
16,190.27,190.29,2,"A basement won the family.","nonsense",4.19510547203,1,"2479_1_third","2","active_ns",1,1,7
16,190.27,190.29,2,"A basement won the family.","nonsense",5.72654557179,1,"2479_1_third","2","active_ns",0,0,7
17,200.64,200.66,3,"Soup was served by a woman.","sense",4.17059253043,1,"2479_1_third","2","passive_s",1,1,7
17,200.64,200.66,3,"Soup was served by a woman.","sense",4.85372957057,1,"2479_1_third","2","passive_s",0,0,7
18,215.75,215.76,1,"A bird dropped the worm.","sense",3.87239401827,1,"2479_1_third","2","active_s",1,1,7
18,215.75,215.76,1,"A bird dropped the worm.","sense",5.11437081079,1,"2479_1_third","2","active_s",0,0,7
19,225.84,225.86,3,"A rug was rolled by the actor.","sense",4.80913134733,1,"2479_1_third","2","passive_s",1,1,7
19,225.84,225.86,3,"A rug was rolled by the actor.","sense",7.86698173146,1,"2479_1_third","2","passive_s",0,0,7
20,235.87,235.88,1,"The boy cleared off the table.","sense",3.33276318223,1,"2479_1_third","2","active_s",1,1,7
21,247.77,247.78,2,"A hen carried the dancer.","nonsense",3.87155439866,1,"2479_1_third","2","active_ns",1,1,7
21,247.77,247.78,2,"A hen carried the dancer.","nonsense",4.59765309525,1,"2479_1_third","2","active_ns",0,0,7
22,257.97,257.98,3,"The lamp was bought by the sister.","sense",4.82826005528,1,"2479_1_third","2","passive_s",1,1,7
22,257.97,257.98,3,"The lamp was bought by the sister.","sense",6.17733912098,1,"2479_1_third","2","passive_s",0,0,7
23,268.09,268.11,3,"The shirt was stained by mud.","sense",3.0546155767,1,"2479_1_third","2","passive_s",1,1,7
23,268.09,268.11,3,"The shirt was stained by mud.","sense",3.58618092795,1,"2479_1_third","2","passive_s",0,0,7
24,280.16,280.19,1,"A tiger scared the zebra.","sense",4.85042996427,1,"2479_1_third","2","active_s",1,1,7
24,280.16,280.19,1,"A tiger scared the zebra.","sense",5.44591743359,1,"2479_1_third","2","active_s",0,0,7
25,296.87,296.9,4,"The girl was told by a fork.","nonsense",2.67564328692,1,"2479_1_third","2","passive_ns",1,1,7
25,296.87,296.9,4,"The girl was told by a fork.","nonsense",3.42959483316,1,"2479_1_third","2","passive_ns",0,0,7
26,312.85,312.87,2,"A fence walked to the mother.","nonsense",4.63272232732,1,"2479_1_third","2","active_ns",1,1,7
26,312.85,312.87,2,"A fence walked to the mother.","nonsense",4.93053797293,1,"2479_1_third","2","active_ns",0,0,7
27,330.61,330.63,4,"A rope was sold by the frog.","nonsense",4.5705845491,1,"2479_1_third","2","passive_ns",1,1,7
27,330.61,330.63,4,"A rope was sold by the frog.","nonsense",5.92259260313,1,"2479_1_third","2","passive_ns",0,0,7
28,343.48,343.5,1,"The banker counted the money.","sense",4.24179148353,1,"2479_1_third","2","active_s",1,1,7
28,343.48,343.5,1,"The banker counted the money.","sense",5.27229832139,1,"2479_1_third","2","active_s",0,0,7
29,360.32,360.35,4,"Pie was raised by the letter.","nonsense",3.4483675424,1,"2479_1_third","2","passive_ns",1,1,7
29,360.32,360.35,4,"Pie was raised by the letter.","nonsense",7.10235733579,1,"2479_1_third","2","passive_ns",0,0,7
30,370.6,370.61,2,"The snake asked for the father.","nonsense",4.50352087077,1,"2479_1_third","2","active_ns",1,1,7
30,370.6,370.61,2,"The snake asked for the father.","nonsense",6.45884204404,1,"2479_1_third","2","active_ns",0,0,7
31,381.02,381.05,4,"Fire was licked by a banana.","nonsense",5.03847275365,1,"2479_1_third","2","passive_ns",1,1,7
31,381.02,381.05,4,"Fire was licked by a banana.","nonsense",5.63183252809,1,"2479_1_third","2","passive_ns",0,0,7
0,0,0.04,2,"A pillow scratched the fish.","nonsense",3.40965218807,1,"2479_1_third","3","active_ns",1,1,7
0,0,0.04,2,"A pillow scratched the fish.","nonsense",7.89756008516,1,"2479_1_third","3","active_ns",0,0,7
1,10.72,10.74,3,"A broom was sold by a farmer.","sense",6.79028238087,1,"2479_1_third","3","passive_s",1,1,7
1,10.72,10.74,3,"A broom was sold by a farmer.","sense",7.49453911403,1,"2479_1_third","3","passive_s",0,0,7
2,21.39,21.41,4,"The dragon was won by clay.","nonsense",6.32033128032,1,"2479_1_third","3","passive_ns",1,1,7
2,21.39,21.41,4,"The dragon was won by clay.","nonsense",6.77874699515,1,"2479_1_third","3","passive_ns",0,0,7
3,38.56,38.57,1,"The monkey climbed a tree.","sense",3.22725480341,1,"2479_1_third","3","active_s",1,1,7
3,38.56,38.57,1,"The monkey climbed a tree.","sense",5.1740794213,1,"2479_1_third","3","active_s",0,0,7
4,54.45,54.46,4,"A man was scored by wind.","sense",5.40047326888,0,"2479_1_third","3","passive_ns",1,0,7
4,54.45,54.46,4,"A man was scored by wind.","sense",5.76001735346,0,"2479_1_third","3","passive_ns",0,0,7
5,64.83,64.85,1,"The rabbit jumped in the grass.","sense",4.22013048281,1,"2479_1_third","3","active_s",1,1,7
5,64.83,64.85,1,"The rabbit jumped in the grass.","sense",5.86193571635,1,"2479_1_third","3","active_s",0,0,7
6,80.32,80.34,4,"A flower was milked by a bear.","nonsense",6.63843608697,1,"2479_1_third","3","passive_ns",1,1,7
6,80.32,80.34,4,"A flower was milked by a bear.","nonsense",7.31136374771,1,"2479_1_third","3","passive_ns",0,0,7
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",4.33094723317,1,"2479_1_third","3","active_ns",1,1,7
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",5.17155582107,1,"2479_1_third","3","active_ns",0,0,7
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",5.96875350665,1,"2479_1_third","3","active_ns",0,0,7
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",6.84691383488,1,"2479_1_third","3","active_ns",0,0,7
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",7.96490785125,1,"2479_1_third","3","active_ns",0,0,7
8,106.1,106.12,2,"The apple watched a king.","nonsense",4.46280228282,1,"2479_1_third","3","active_ns",1,1,7
8,106.1,106.12,2,"The apple watched a king.","nonsense",5.06081809374,1,"2479_1_third","3","active_ns",0,0,7
9,116.71,116.73,1,"The actor pulled on a rope.","sense",5.90100469871,1,"2479_1_third","3","active_s",1,1,7
9,116.71,116.73,1,"The actor pulled on a rope.","sense",6.55163680387,1,"2479_1_third","3","active_s",0,0,7
10,131.58,131.6,1,"A cowgirl caught a snake.","sense",2.63017581042,1,"2479_1_third","3","active_s",1,1,7
10,131.58,131.6,1,"A cowgirl caught a snake.","sense",3.95901945073,1,"2479_1_third","3","active_s",0,0,7
11,143.41,143.42,4,"The bug was cooked by a key.","nonsense",5.23841206397,1,"2479_1_third","3","passive_ns",1,1,7
11,143.41,143.42,4,"The bug was cooked by a key.","nonsense",6.29757976189,1,"2479_1_third","3","passive_ns",0,0,7
12,154.13,154.16,4,"Seed was raised by the rug.","nonsense",4.87306334327,2,"2479_1_third","3","passive_ns",1,0,7
12,154.13,154.16,4,"Seed was raised by the rug.","sense",7.45813044172,2,"2479_1_third","3","passive_ns",0,0,7
12,154.13,154.16,4,"Seed was raised by the rug.","sense",7.75113872176,2,"2479_1_third","3","passive_ns",0,0,7
13,164.48,164.51,3,"A box was cut by the worker.","sense",6.48619467796,1,"2479_1_third","3","passive_s",1,1,7
13,164.48,164.51,3,"A box was cut by the worker.","sense",7.75410327045,1,"2479_1_third","3","passive_s",0,0,7
14,182.42,182.43,1,"The doctor used the phone.","sense",7.20955404147,1,"2479_1_third","3","active_s",1,1,7
15,193.7,193.72,2,"A piano planted a brother.","nonsense",2.98352251445,1,"2479_1_third","3","active_ns",1,1,7
15,193.7,193.72,2,"A piano planted a brother.","nonsense",4.38534707702,1,"2479_1_third","3","active_ns",0,0,7
16,206.11,206.12,4,"The pig was hugged by a joke.","nonsense",3.78040134213,1,"2479_1_third","3","passive_ns",1,1,7
16,206.11,206.12,4,"The pig was hugged by a joke.","nonsense",4.255309952,1,"2479_1_third","3","passive_ns",0,0,7
17,223.68,223.69,3,"A cake was baked by mom.",NA,NA,4,"2479_1_third","3","passive_s",1,0,7
18,234.74,234.75,3,"The egg was laid by the duck.","sense",3.38487965584,1,"2479_1_third","3","passive_s",1,1,7
18,234.74,234.75,3,"The egg was laid by the duck.","sense",3.84523222496,1,"2479_1_third","3","passive_s",0,0,7
19,250.08,250.09,2,"A present picked the raccoon.","nonsense",6.14226554264,1,"2479_1_third","3","active_ns",1,1,7
19,250.08,250.09,2,"A present picked the raccoon.","nonsense",6.59045528324,1,"2479_1_third","3","active_ns",0,0,7
20,260.45,260.47,3,"A fork was found by the kid.","nonsense",3.54565001968,2,"2479_1_third","3","passive_s",1,0,7
20,260.45,260.47,3,"A fork was found by the kid.","sense",4.34515715308,2,"2479_1_third","3","passive_s",0,0,7
20,260.45,260.47,3,"A fork was found by the kid.","sense",4.65873591612,2,"2479_1_third","3","passive_s",0,0,7
20,260.45,260.47,3,"A fork was found by the kid.","sense",5.21162879093,2,"2479_1_third","3","passive_s",0,0,7
20,260.45,260.47,3,"A fork was found by the kid.","sense",5.74070531209,2,"2479_1_third","3","passive_s",0,0,7
21,270.85,270.87,1,"The dog chased the car.","sense",6.9697772499,1,"2479_1_third","3","active_s",1,1,7
21,270.85,270.87,1,"The dog chased the car.","sense",7.41400359081,1,"2479_1_third","3","active_s",0,0,7
22,280.9,280.93,3,"The sock was worn by a baby.",NA,NA,4,"2479_1_third","3","passive_s",1,0,7
23,293.63,293.64,2,"The bucket told a horse.","nonsense",3.20431441996,1,"2479_1_third","3","active_ns",1,1,7
23,293.63,293.64,2,"The bucket told a horse.","nonsense",3.57521055684,1,"2479_1_third","3","active_ns",0,0,7
23,293.63,293.64,2,"The bucket told a horse.","nonsense",4.95866266178,1,"2479_1_third","3","active_ns",0,0,7
24,304.11,304.13,4,"A couch was saved by a plum.","nonsense",4.0541762087,1,"2479_1_third","3","passive_ns",1,1,7
24,304.11,304.13,4,"A couch was saved by a plum.","nonsense",6.19647019963,1,"2479_1_third","3","passive_ns",0,0,7
